review_date,rating,helpful_vote,review_title,review_body
October 28 2018,1.0,51,requires regular cleaning  died after 1.5 years,let me start off by saying  we drink lots of latte/cappuccino in our house  we go through them like tps. our first starter espresso machine krups xp1000 (less than 50 bucks) lasted us little over 2 years  our previous de'longhi ec155 (80 bucks) lasted us 2 years  and looks like this mr coffee ecmp1000 (mid one hundred bucks) died just after 1.5 years. sigh...... why don't things last these days. i keep thinking maybe the more expensive i go up the ladder  maybe they'll stop dying and last a bit longer.aside from using the deep cleaning feature everytime after we finished using it  we also regularly clean this thing by taking the frothing tubing portion of the module apart  because the frothing portion of the machine does clog up after about 20 cups  without cleaning the internal tubings  the ratio/portion of the milk would be off. the procedure isn't hard  you just have to remember how you take it apart so you can put it back together. unfortunately  after 1.5 years  seems like the internal pump that's dedicated to the frothing steam isn't working anymore. it stopped sucking up milk and sounds like the pump isn't priming anymore. i suspect it's dual pump setup with one for espresso  one for froth. the espresso portion of the pump still works  although sounds pretty rough too the last time we used it.we go through 4~5 cups a day  x 365 days and x 1.5 year = 2 737 cups mtbf (or mean "cup" before failure).this may be ok for the casual drinkers  but those who go through lattes heavily like we do  i recommend steer away and look elsewhere.when it worked  the ease and convenience is nice. you can pretty much set it to amount of froth you want  either latte or cappuccino  and just walk away  and come back in about a min and everything is done. only thing is you can't mix the sugar in with the froth before hand like a manual frothing machine could. you would just have to put the sugar in after everything is done and stir.for a steam based espresso machine  which tend to be cheap for beginners  i could be forgiving in their longevity  but for pump based machines  1.5 years is just ridiculous.on to the next. ..
August 6 2016,5.0,350,perfect budget espresso machine,i love this machine!  i've been using my mr. coffee cafe barista for 9 months and it's still going strong.  i mainly bought it because i was spending way to much getting coffee drinks like lattes and macchiatos at the coffeehouse.  my favorite feature is the fact that it steams and froths the milk at the same time.  you can also control the amount of froth that it makes which is an awesome feature.  i also have a mr. coffee burr grinder
April 4 2018,3.0,44,downgrading from 5 to 3 stsrs due to jarden warranty issues!!1,wow!  we are very particular about our coffee — we live in the puget sound and even if we have only one cup a day  it needs to be of consistent quality and delicious. so i just got this unit yesterday and completed the setup / primed the unit and gauged using the latte cycle plus added additional foam and voila!  we are both pegged on peet’s golden lattes right now  so i added a turmeric mix plus a half teaspoon of honey and 1/4 tsp of ginger  and the drink is already an 8 out of 10 plus a 10 for hotness. this drink was the perfect temp and just a bit hotter than how peet’s makes theirs. i hope the machine holds up and to help you all  i will continue to post updates thru the next several weeks. very easy to use and cleanup is a snap btw. can’t wait for my hubby to try. he was convinced we needed to spend 1500+ dollars to get a good espresso machine. coincidentally we also have their grinder —going on two years of use and still working fine.update 5/5/18:  very happy to say that we’ve now had our café barista for a few months and it is working great. we finally got the hang of how to make the perfect golden latte just like peet’s makes  and we are incredibly happy with the quality of the drinks and the money we are saving not going to a stand or to peet’s  anymore.  the value for the cost is highly recommended. who would have thought that for less than 200 dollars  we would have found a great little espresso maker.update 9/1/18 -- sorry to report that the milk frothing capability stopped working last month.  we have to g through parent company jarden who mfrs and warrants this product for the first year  and it[s been a sh@t show through and through.  submitted our claim 3 weeks ago  and we keep getting passed to another dept who requests info we already provided on the original claim  told the same troubleshooting steps and we still don't have a resolution.  for what we have spent going to a coffee stand due to this delay  we could have bought another espresso machine.  for this reason  i can no longer give this 5 stars.  buyer beware of jarden!!
March 8 2017,1.0,108,really sad about this purchase,really sad about this purchase  i wanted it to work and before i purchased  i did my homework and read all the reviews and decided to give it a chance.  at first  i was really pleased  but within a month on making one cappuccino a day the froth started getting big bubbles and became watery.  i had been running the clean cycle after every use and went through the whole vinegar cleansing thing and it still was making substandard froth.i contacted mr. coffee and they were great - sent out a new milk container w/ head and now a month has gone by and i am in the same boat again.i'm going to return it and spend a little more $ to get a better machine.  wish i had done that to begin with.
February 6 2018,1.0,45,do not waste your money on mr coffee products,i will never buy another mr coffee product again.  mr coffee does not stand behind their products.  after 1 year and 1  month our barista died  and the irony was that i purchased second cafe barista  for a friend 2 weeks before ours hit the bucket. the water will not shut off and it eventual turns to all lights flashing.  they only have a year warranty  and these machines cannot withstand every day use.  do not waste your money on mr coffee products  they are throw away machines.  i contacted mr coffee and they would do nothing to attempt to resolve our issues  while providing sub-par customer service. my warranty expired 25 days..... unless you want a one year machine  spend your money on another brand.
July 16 2017,5.0,43,great machine at a good price. would recommend.,i'm a former barista and i love this machine! i've worked at a quite a few local shops and one chain(not starbucks). i've worked on fully manual and semi-auto commercial espresso machines so i'm familiar with making drinks  proper maintenance  and minor repairs. five years ago i would have cringed at the thought of having an almost full-auto machine in my home. now that i've grown up quite a bit and have a normal  m-f 9 to 5 kind of job with a commute and all the fun stuff that comes with it  i'm willing to sacrifice my coffee morals for convenience but definitely not taste. i still grind my own beans because that's really the only way to do it in my opinion. i'n not saying it's the perfect machine but unless your willing to spend a lot more money on a "pro-sumer" machine(a professional grade machine but only has one head for brewing) then this is a great option. i recently got it on prime day when there was a lightning deal on it. i'd been looking into buying a new one that was more powerful than my old machine and this was a great fit. overall  if you're looking for a good machine to save some money on your morning coffee and save some time before your commute  this is a wonderful option.****note: please remember to properly clean and maintain the machine! run the cleaning cycle after every use. always  always  always use filtered water  never tap. there are too may minerals in tap and it will mess up your machine very quickly. be sure to descale your machine at the very least once a month depending on usage.  they sell excellent and easy to use descaling products on amazon as well.****pros:-it has a pump that's powerful enough to steam milk quickly and thoroughly and the machine doesn't overheat (i've had this issue before with different brand)-the water reservoir holds enough for several drinks. i didn't track it closely but i think i made about 8-10 drinks before running low on water-the milk reservoir holds enough milk to make two 15oz drinks and then some if you want a little extra-the controls are easy enough to use. one quick read through on the instructions and i was set-the machine has a cleaning setting for the steaming wand. it's still very important to go through and descale the machine and wash everything properly but that setting is really helpful if you know you'll be using it later in the day as well-i can fit a 16oz size coffee mug in it-you can adjust the amount of foam in your drink. so if you want a latte a little dry  you can definitely get that.neutral:-volume. i wouldn't say it's a loud machine by any stretch  but it's not exactly quiet when steaming milk. but if you've ever used an espresso machine or been around one  you know that's not the quiet part of making a drink anyways-the filter basket in the porta-filter twist locks into place. not really an issue but it can get a little annoying when it spins as you're trying to tamp espressocons:-if your only goal is to get beautiful  coffee shop style latte art  this is not the machine for you. it's practical  not artsy. it makes a darn good latte or cappuccino but it doesn't get frilly. i knew what i was getting so that wasn't an issue for me at all.-i can't fit a tall  travel tumbler in it- if you want a "no-foam" latte  you won't be getting that. the machine always produces foam. this is not an issue for me but i realize it may be for some people. it's easy enough to just scoop the foam off the top. in reality  anytime you steam milk your're going to get foam. whenever you order a "no-foam" latte at a coffee shop  the foam is still there the barista just has to use a spoon to hold the foam back from pouring into your cup.
October 8 2020,1.0,13,good machine  bad customer service.,i have had this machine about a month  and it was working fine  and still does  but the entire reason i bought this was for the latte feature. well it seems as though someone in my household threw away the "suction straw" of the froth reservoir and i messaged mr. coffee on the company website and i keep getting this automated generated message. i looked on their website for the part  it's not listed at all  i try to buy the assembly for the froth reservoir  there's no part listed. all this for a freakin straw  so that the milk comes out and pours into the cup. don't worry mr. coffee i bought a "frother" and will still use the espresso feature but i plan on getting rid of it  because i wanted a one stop shop machine. oh well.....
November 24 2017,1.0,37,mr.coffee poor quality product,this machine started malfunctioning after one month of normal use. the frothing milk function ceased working completely. we returned the machine and received a replacement one  but the same problem (exactly the same problem) occurred again in about one month. we've been extremely carefull and always followed the manufacturers instructions so there's no reason for this to happen except for the poor quality of the product.it was also very unpleasant knowing that mr.coffee brand considers that when a product is sent to other countries except the us and canada the warranty period is automatically void. all this was a very bad experience. don't buy this product.rui barrosoportugal
May 7 2019,5.0,16,love it,other than 1. some priming issues prior to first use and 2. my impatience waiting for it to heat up for a couple minutes prior to use and 3. it not fitting my favorite (very tall) cupsi love this machine!-it's attractive and takes up less space than a traditional coffee maker-easy to use-froths plant-based milks: soy  almond  coconut  flax  hemp  etc. very well!- makes coffee shop quality drinks very cheaply-better than keurig bc no k-cups and fancier drink optionstips- i keep a compost pail next to it to smack the grinds into after making a cup. don't let the grinds sit or they will harden into a brick. coffee grinds are great for composting or can be added directly to garden/planter soil for a nutrient boost-turn it on before you start preparing the coffee and milk to minimize your wait time- store milk compartment in refrigerator between uses-use straw width pipe cleaner to hand clean milk compartment tubes as needed- use well filtered water to prevent mineral build-up
April 21 2018,1.0,43,not suggested,we purchased this machine on june of 2016. we loved it! unfortunately about a year later the frother stopped working properly. we contacted mr. coffee and were told that the frother had an internal issue. when i asked what we should do they said buy a new machine. i asked if less than 2 years was the typical life expectancy of this machine and they said no they are designed to last much longer. however we are out of warranty so we are out of luck. such a bummer. i’d suggest a different brand.
May 8 2021,2.0,9,great  until it wasn’t…,i’ve had this espresso machine for about 2 years. it was exactly what i needed  and at a price that was comparable to a good coffee maker. makes a decent foam and espresso is easy to use and clean  plus it’s all automatic!however  now the milk frothing portion has failed tremendously. you can hear the pump trying to suck in milk and mix with hot air  but it can’t really do it. nothing is clogged that i can see  and it was cleaned regularly. it can usually get a little out at the end  but right as it times out. pretty disappointed with its longevity.
October 21 2018,1.0,16,i so wanted to like this but,a very short lived love affair.i’ve only had it for a total of two days.as soon as i got this machine it was setup and cleaned as instructed. i’ve made several cups of latte and cappuccino for my family and they were all delicious. i would go as far to say they tasted professional. however. that pleasure was short lived. the pump went out this morning. two days after i received this machine the pump goes out. seriously...... ???  yeah  i disassembled and cleaned it. looked up several troubleshooting tips but nothing worked. took the filter out and simply ran water through it and all we get is dribbles of water.my advice. until they make this unit more reliable.... buy something else.i don’t want another one. i just want to return this one.sad
January 14 2021,5.0,6,in love since 2017,i've had him since january of 2017. this machine has brought me and my guest alot of delight. the motor has just started to slow after 3 years but as much use as i have gotten out of it  i can't blame it on the product. i've only had to replace one part  the milk container  which i melted by accident. i ordered directly from mr. coffee website. i'd misplaced the rubber straw a few times and found i could substitute a hard smoothie straw  not plastic  in it's place. i've seen some people complain that it doesn't work after a few uses and i'd like to stress the following:1. make sure you read the instructions and clean the milk steamer and stream often.2.clean the machine at least every 6 months by flushing with  water and vinegar through the system. it takes me about 15 processes before it's clean and no more vinegar taste in the reservoir.3. only use espresso grains as it will not work if you try to use anything else in the cups.4. after a few yrs  the milk frother sputters and stalls and the espresso release is slower  i just add more milk froth by pressing the latte function and stop it when i have enough milk and for the espresso  if it does not pump out the first time  i just put it on the espresso function alone  and that gets the job done.overall  this is my favorite appliance  and i have many  and i would not hesitate to purchase another. compared to the prices of the other brands  i'm beyond happy with my choice and if i chose to replace it  it would still be far less than having purchased one of the more high end brands.❤️
February 20 2018,1.0,24,lasted 15 months,i really loved this coffee maker  until suddenly it quit. was having a bad day  finally shoved the worries aside  saying i’ll just have a cup of coffe and then i’ll think about it.well the machine dribbled out a teaspoon of espresso and stopped.  i washed everything carefully  tried again. made a lot of noise  got very hot  nothing. tried resetting it: turned it off   unplugged it let it sit. again  lots of storm and fury  no coffee.nothing left to do but cry
September 23 2020,5.0,6,still good in 9/2020?? yes!,just picked up the mr. coffee espresso and cappuccino maker.  read all the reviews  most good  some not so good.  watched a youtube vid of someone comparing an espresso made from a $3000 machine vs a $150 machine.  the person(who sells the $3000 machine) had a really hard time telling the difference.  that sold me that the machine doesn't really matter too much...it's the grind of the coffee and the beans themselves.  this machine is the bomb.  if you like coffee...this is for you.  dead simple to use  simple to clean.  watch the many youtube videos on it..and yes  it is still great today  just as it was years ago when it came out.  is there better machines out there?  of course  but if you want one that is proven to work over time  get this one.  i would recommend getting a good tamper...the plastic one that comes with it is pretty flimsy.  go for it.  you won't regret it.  promise.
November 14 2020,3.0,5,decent machine depending on what you're looking for.,i bought this machine with intentions of having it replace my almost daily morning latte's i get from peet's. i'm a bit of a coffee snob which is why this machine gets a lower rating  not because it's a bad machine or is bad at what it's supposed to do. the quality of the coffee depends on the consumers expectations. i wanted to replicate what i get from the coffee shop which if its a latte then this device isn't capable. part of that is how the latte is made. when you order it from the cafe they brew the espresso  then add flavoring syrup if you wanted it  then they froth the milk and pour it over the espresso and flavoring. this machine by default doesn't do it that way. if you press the latte buttons it will heat and add the milk to the glass then froth the milk and put it on top and then brew and put the espresso overtop of all of that  you then would either add the flavoring after or before all of that happened. the foam because this is an automated device  doesn't mater which setting you use for the foam the best you'll get is medium/small bubbles that are dry like a cappuccino.i attempted to rectify the reverse nature of how the machine makes a latte by choosing the espresso buttons and then manually adding the milk froth after  however the results were very similar because again the frother isn't capable of making micro bubble in the milk which is required for a latte.summary: if you're looking for a step up from a fully automatic machine like a k-cup machine where you can control the amount of coffee more  or you want the same thing a k-cup will give you but without all the expensive k-cups and waste that k-cup machines produce  then this is the machine for you! if you want coffee shop quality latte's then this isn't for you. you need a fully manual espresso maker where you froth the milk with a steam wand (i bought one  and its not as easy as it looks to make a decent coffee; plus you need extra stuff like a scale  and a good tamp and coffee distribution tool  and a timer to make good lattes. depending on what you buy you might need a few other things too.)
April 16 2018,5.0,12,a great intro to the world of espresso-based drinks,i'm new to the world of coffee  but already found i prefer espresso-based drinks over those brewed in a drip-style or pod-type machine. what to do  then  if you want to take baby steps towards brewing at home? for me  this machine was a no brainer. at the time  it was only about $150 (although that price has apparently fluctuated since)  making it a relatively inexpensive way to try different drinks at home.simply put  i adore this machine. my wife  a more established coffee drinker  also loves what this machine is capable of. with fresh milk and high-quality/ fresh coffee grounds  it's hard to taste much difference between what we're able to brew at home and what we can order from a quality coffee shop.my only couple complaints i have with this machine are:1. there are settings to auto-brew cappuccinos and lattes based off a double shot of espresso  but they also increase the total volume of the drink considerably - to the point where only a few of our coffee mugs can handle the volume. i instead auto-brew a double shot of espresso  then manually produce the steamed/ foamed milk into a pitcher (you can do so by manually holding the cappuccino button for 3+ seconds)  and then pour into the drink.2. i find the warm-up time to be slightly on the long side. i've countered this by plugging the machine into a wi-fi connected outlet  which i can activate by google assistant in one side of the house  giving it a couple of minutes to come to temperature before i enter the kitchen.there are a few things you should seriously consider adding to your purchase list if you're considering this machine:1. a high-quality 49-mm tamper. yes  the plastic scoop that comes with this machine can technically double as a tamper  but after picking up a proper weighted tamper -- even the $10 budget one on amazon - it's so much easier to pack the portafilter with coffee in order to get a proper brew.2. one or two stainless steel frothing pitchers. especially important if you plan on brewing a drink to fill a tall to-go style tumbler  as it will not likely fit beneath the machine.3. a proper knock box for coffee grounds that you can keep on your countertop by the machine.while yes  a much more expensive  more professional-grade machine may be more
March 26 2018,4.0,12,does what i want it to do,first off  i am glad i got this when i did in red as the price went way up now. so watch those price fluctuations.i have had it for about 2 weeks now and used all the options on it. i can't speak to how it will hold up long term as its much to early for that.i did get another tamper as some have suggested and it works better for me. but i think the one that comes with it can also work. i just needed something to grab onto better.i was looking around and comparing machines. i ended up getting this mr. coffee for a couple of reasons. i cannot afford an expensive espresso machine and in the entry level market  i think they are all about the same with the 15 bar pumps. so i was looking at those with steamwands and this one. i wanted a machine i can make cappuccinos with and maybe lattes and cortados.the reason i settled on this one instead of one with a wand is the amount of milk used. i am the only one that makes milk based drinks and with a wand  one has to put a certain amount in a separate container and that milk is then used up. with this machine  it only dispenses what you need. so if i make a small cappuccino or a cortado  it uses not very much milk. and the rest of the milk stays fresh and untouched and goes back in the fridge. its less wasteful for my uses i believe. for a cortado for example  i make so little milk that it would not work with a wand. you have to put in to a certain level on those.its also nice not having to fiddle with a wand and just pressing a button and it does it all for you.i have a good grinder already as i also use other methods of making coffee still. aeropress  pourover  etc. i got this for making milk drinks mostly. so i use fresh whole beans for this just like i do for my other methods. my husband likes the bustelo i got so i could get the espresso grind just right on my grinder.when i first got it i did the priming which too 3 tries. then i did the vinegar cleanse as i saw one reviewer describe. can't hurt to get all the factory oils and grime out of the pipes in any case. after that i played with the weight and grind. i always weigh my beans and i can fit 7 grams in the small holder and 14 grams in the large. that works out best for me. i had a few were i either tamped too hard or had a too fine grind and nothing came out. just stop the machine and go courser or don't tamp so hard.you can either let the machine do it all with one button press  or you can make a espresso first  do the manual milk in a separate container and then pour it over the espresso. i do that when i make cortados. that way you can swirl the milk and have less bubbles in it. so you can easily make froth to put on top of hot chocolate. i made some to put in my pero drink  which is a grain based non coffee drink.besides the presets there are manual options for the espresso  so if you want you can hold the button down and it puts up to 5 ounce of extra on the shot. i suppose to can hit it twice and make a larger cup. but i prefer to make americanos. make the espresso and then pour hot water over it from the kettle. it does work though holding the espresso button if that is what you prefer to get the hot water that way. the other manual button is the froth  which you also activate by holding the button for 3 seconds. just be careful to watch that as it just keeps coming out for like 30 seconds. i walked away the first time and my big mug overflowed like crazy. just hit the button again to make it stop.so its pretty flexible outside of the presets.it cleans quite easy. i always run a cleaning cycle through the milk wand. it takes 30 seconds and at the same time i clean the portafilter. that is pretty much it. wipe the wand and put the milk container back in the fridge.and from time to time i run a empty portafilter to clean out the grinds from underneath and wipe around a bit.it does what i wanted it to do. i still have my pour over coffees or my aeropress  but i like to have a couple of milk based drinks during the day. when i get really fancy i put some syrups in it. i like the sugar free monin ones for that.i also got me a knockbox for all the grinds. i don't really want to smack it on my garbage can and i don't want to put them in the sink. works great.
August 10 2021,4.0,5,tons of foam  otherwise great,my husband got this for me for our anniversary and i love it! my only issue has been that even on the lowest foam setting (with the dial turned as far left as it will go on the “latte” setting)  it still makes a ton of foam. this is the (theoretically) 12 ounce latte in a 16 ounce mug. the foam takes up a third of the cup. i always scoop it out into the sink because i don’t like that much foam  which is a bit annoying. other than that  this machine is great! we upgraded from a cheap sowtech espresso machine (the kind that makes shots in a carafe) and the espresso this makes tastes much smoother. i love how easy the automated settings are. i used my old machine mostly for iced coffee  but i’ve been drinking a lot of hot lattes with this because they’re so good! my husband isn’t a coffee person  but even he wants one on all his days off. it makes white chocolate raspberry lattes comparable to my favorite coffee shop in college. definitely recommend—just use a bigger cup than the manual says and be prepared to scoop out all that unnecessary foam.
October 26 2018,1.0,11,machines keep breaking  and jarden keeps taking their time making it right,we bought this back in february  and it was terrific for about the first six months. it made some of the best coffee either my wife or i ever had  the foaming function worked really well. if not for the following  we'd give it four or five stars.but.in september  it stopped working properly. one of the neat things about it is that it will automatically brew one or two shots of espresso  as well as as much as you want  up to about a full 8 oz. cup. well  it is neat until that's the only thing it will do  regardless of whether you pick one or two shots. it made a lot of messes  and it was still under warranty  so we called mr. coffee (jarden customer service)  and they said all they needed was a proof of purchase and they'd send us a new one  no problem. they didn't even want the old one back.except it was a problem. i called them a few days after we sent them the amazon invoice  they said they never received it. so we sent it again. and again. each time  we asked them to include some kind of acknowledgement that they received the email  and we heard nothing. finally  i wrote them a fourth email nearly a month after we'd originally sent the invoice telling them that we'd sent the invoice to them several times and had heard nothing from them  and we needed to know what was going on. it was about this time they responded to our first email--the one they said they never got--and said that the replacement was on its way.we got that one early this month (october)  and it worked well--until a couple of days ago; now it simply will not turn on at all. so  call jarden customer service again.now  they want us to ship the now-defective replacement with a shipping label that will be emailed to me...in 3-5 weeks  because of the system they use (for what it's worth  the woman i talked to seemed to sympathize with me on how ridiculous this system is). once i get that label around thanksgiving  i should call them after 24 hours after we ship it so they can put it into their system. then  presumably  they'll start the process of shipping us a replacement machine that will no doubt arrive around april fool's day  because why not  and will operate  if the trend holds  for approximately 27:45.i'll consider revising my review depending on how they resolve this  but right now the fact of the matter is that product doesn't last  and mr. coffee / jarden is completely indifferent to taking care of their customers. this machine is expensive enough as it is  and if you have the opportunity to buy another 15-bar pressurized espresso machine from a reputable manufacturer  take it. you'll actually be able to use it for a while.
August 17 2019,4.0,7,good machine with livable inconsistencies,first  i am amazed that people give this 1 star if it breaks after 1. 5 years of use  making 4-5 espresso shots per day  365 days a year. unless you are purchasing a commercial grade machine for $1000  i don't think anyone can expect more than 2000 shots of espresso from any machine. even if only making espresso  you'd save $0.50 per shot at home.... 2000 x $0.50 = $1000 savings.  does that really equal 1 star??ownership time: we've owned this for 6 months so far.  probably made 150+ large cappuccinos (double shots) during that time.quality of taste: this machine is consistent with taste and has a good quality flavor (lavazza espresso is amazing).  i wish it didn't mix as much water with the espresso as it does at times.  sometimes i'll use a double shot of espresso while selecting a single shot on the machine  but most times i'll make it with default machine settings.temperature inconsistency: if this machine is left on for 10 minutes before making a drink  it will be extremely hot. you will burn your mouth.  because of this  we only turn it on when ready to make a drink. we learned this by burning our mouths.  this inconsistency is the reason i give it only 4 stars.volume inconsistency: we noticed that if the machine is on for a while  the cup size changes. i don't know if this is related to the temperature inconsistency or not. once we learned to turn it on right before making a drink  the cup size became more consistent.clean up: this is very easy to clean up. the milk reservoir is nice when making drinks everyday.machine noise: this is a noisy machine  although i have never known a cappuccino machine to be quiet. if you are expecting it to be as quiet as a keurig  you'll be disappointed.9/20/20 update:still going strong.  as a matter of fact  with all the working from home from the pandemic  we've probably made another 300 large cappuccinos in the last year.  i would say the machine has made 500+ large cappuccinos (double shots) since we've owned it. from this  we probably have saved $1500 versus going to starbucks (which is not good compared to cappuccinos made with lavazza).
August 27 2018,2.0,11,we like how easy it is to use the machine  but mr. coffee support is a disappointment.,purchased for an anniversary gift for my wife.  she likes the machine a lot  largely because it is very easy to use and the espresso drinks taste fine.  the removable milk container is great as it can just go in and out of the refrigerator as needed.  after a month of use  the little plastic clip broke on the filter assembly.  it isn't a critical piece  so the machine functions fine.  however  contacting mr. coffee to see if it would be covered under warranty was an exercise in futility.  submit email.  get an automated reply with a reference number.  never hear back.  repeat.  i tried chatting  but it must have been too close to closing time  because they kept cancelling out my chat sessions until live chat was closed for the day.  fortunately  i have a square trade warranty on the machine so if anything else breaks i will be able to go through them.  it's a good starter machine and worth it at the $99-$150 price point  but not for any higher price than that.  (they have a new version selling at $329... yikes.) i won't buy a mr. coffee again if their support can't respond to a simple question  so when this one dies we will no doubt upgrade to a better brand.
February 2 2018,3.0,12,updated: didn't last long enough to justify the price,update: after a little over 2 years with this machine  it's in dire need of replacement  and probably needed to be replaced months ago if i'm complete honest.  the milk barely comes out anymore  let alone froths  even after repeated attempts to clean the interior of the machine with vinegar per the instructions.  i was so good about always using the clean cycle after every use  too  so there's no reason for this.  when the problem first started cropping up  cleaning it with vinegar worked  but not anymore.  i think i'm going to get a machine with an exterior milk frother (and for cheaper  too!) to avoid this problem in the future.i bought this coffee machine after a tip from a friend  a tour of how it works  and a lot of additional research  so i knew i was going to like it.  it's easy to use  way cheaper to run than my nespresso machine since i can buy regular coffee instead of pods  and it's easier to clean too  between the clean cycle on the milk reservoir and the milk reservoir being dishwasher safe.  i do have to say i prefer to do custom amounts of milk  since if i use the latte button  the first one always overflows the cup with foam no matter what i do  perhaps from water in the system after the clean cycle the day before?  but this is a small issue and not a problem at all.i love this machine so much  and have used it nearly every day since buying it months ago  so i was devastated this past weekend when i accidentally broke the retainer clip on my porta-filter (the thing with the handle -- the clip holds the filter in when you dump out the used coffee grounds).  i checked the product documentation and figured out it was still under a one-year warranty  so i contacted mr. coffee and told them what had happened.  they immediately sent out a replacement.  no questions asked!  and i received it today  a friday  only five days after i emailed them sunday night.  wow!with that kind of warranty and customer support  there's really no reason not to buy this amazing machine!
June 11 2020,1.0,6,you never know how much coffee you get,i have this machine for a few months now. and i’ve never got the same amount of coffee with same setup of settings and milk. i follow all the installation and maintenance guidelines  but sadly you never know how much coffee the machine will make you in the end. you can select small cup and get it overfilled (like on the picture attached)  or half of that cup when you select large setting. same with foam. other than that  the machine is fine lol. but it’s so difficult to clean the parts after it’s spilled all over the place... or so frustrating to get a small cup when you wanted large. just a heads up guys.
June 7 2017,5.0,16,a tip for those who like a frothy cup of cappuccino or latte,this espresso machine is amazing for the price. it's compact  pretty sturdy for its size and it looks good in the kitchen. i've experimented with this machine in the last few weeks and i've liked it more and more with each passing day. here's a tip for those of you who like a frothy cup of cappuccino. make sure your milk is at room temperature and is not straight from the fridge cold. this machine does not come with a frothing wand so you can't warm the milk up that way and get it to froth. the little milk chute froths the milk and pumps it directly into your cup of coffee. if your milk is cold  the milk chute does not have enough power or heat to froth the milk. what i do is take my milk out from the fridge and heat a little up in a small pan over the stove to get it a little warm and then i pour it into the coffee machine's milk dispenser. this helps it froth up better and the machine sends a perfect stream of hot frothy milk into the waiting cup. sure it takes a little more time but why rush when you're making yourself a great cup of coffee to start the day :)
June 18 2016,5.0,21,rip mr. coffee. 1 689 days old. we'll miss you!,wife makes a cup a day for the last six months. no issues so far. she runs the cleaning cycle every time she uses the frother. we have not run any cleaning solutions through the water  and we have not noticed any decrease in performance.the frother bugs me a bit when i make hot chocolate  but if i stir the milk in my cup as it's being poured  it seems to cut down on the frothiness of it.*update*running strong for over a year now! i should probably clean it sometime... haven't noticed any decrease in performance yet due to not cleaning.*another update*we ordered this on december 5  2015. today is september 27  2017. why the update? the frother stopped working on latte mode!i first cracked open the milk dispenser top to see if there was a clog. turns out  it's super simple in there  and not much to clean. i paged through the manual  and there's a section in there about cleaning. hey  wouldn't you know  mr. coffee says to run vinegar through the thing once every forty-eighty cups to delime it! my wife has been pretty regular in her coffee habit  minus missing a few days  plus making a few cups for guests  so i would estimate we're about 660 cups in so far! just a little bit over the eighty cups they recommend a cleaning at for those of us with hard water.anyway  i (sorta) followed the deliming instructions  ran a half gallon of vinegar through it using both the espresso and cleaning cycles  and the latte setting on the frother works again.and for those of you who are wary... this thing works great! my wife isn't a coffee snob  but this machine is helping her to become one. she's (mostly) sworn off that overpriced star place's coffee  as she's come to find it's very bitter  unless there's a pound of sugar in it  then it's too sweet. while the mr. coffee cafe barista doesn't have all sorts of fancy features as you may see in more expensive models  this bad boy reliably delivers what it promises  and can save you tons of money! just think... we've spent maybe $100 on espresso pre-ground coffee  $300 on cocoa (it's good cocoa) & syrups. compare that with the  at very least  $4/cup  and we're looking at $540 for 660 cups with the mr. coffee  compared to $2 640+ for coffee from that star place. pretty good deal!*final update - rip mr.coffee*we orderes this on december 5  2015. it finally stopped making espresso on july 19  2020. that's 1 689 days of coffee. we didn't make coffee every day  so let's say one cup every three days. over the years we've ordered 39 1lb bags of fancy imported italian espresso ground coffee  at about $7/lb  spent maybe $100 on flavorings/cocoa  let's guess $300 on milk/creamer (though probably way less)  and add $10 on vinegar for cleanings. that puts us up around $700 for ingredients  plus the cost of the unit (let's say $200  but it's less).so! if we say an espresso is brewed every three days  that's 563 uses (mostly double shots). if we assume the average bucks coffees are $4  that would be $2 252 spent at the bucks for burned coffee loaded with sugar. compare that with with the $883 on making coffee at home. divide that by the 563 cups we made  and that's $1.57 per drink! that's a savings of $2.43 per drink!so if you're wary about spending so much money on buying this thing  or just can't afford such a large purchase in one go  i would urge you to save up for this purchase. it's easy to use  mostly automatic  not too much of a pain to clean (buy some little pipe cleaners! makes life easier)  and saves you a ton of money compared to buying coffee from a barista. granted it's not as convenient  but would you rather make your espresso a day in advance so it has a chance to chill in the fridge before you make your 64oz gut buster iced mocha  or would your prefer spending an extra $3 ever work day to spend ten minutes in the drive through?
June 19 2021,4.0,3,saves so much money!,i've had this machine for 4 years now & it's still working! i use distilled water in it 99% of the time! because of the distilled water i never have to run a special latte machine cleaner thru it or vinegar water mixture. i also believe it has lasted longer & in better condition because i've used the distilled water. i also put about a half inch of milk in the milk holder & freeze over night then add the rest of milk as soon as i get up. making my latte with cold cold milk makes great foam! i also agree w/ other reviews saying 1-2% milk works best! i use lavazza crema gusto classic ground espresso & monin caramel syrup! it's perfect! i used to be addicted to dunkin donuts lattes & now i won't buy because i've aquired a taste for latte made this way & only this way! saves so much money!
March 20 2016,5.0,89,great machine for the price.,great machine for the price. i spent a good amount of time researching for an espresso and latte machine. i looked over different brands and costs and while i agree this is not a expensive or professional machine  it does make great espressos and lattes. very easy to use and clean and definitely love the taste. my daughter loves the hot chocolate with frothed milk and even my wife likes her cappuccinos. i read a few reviews regarding water leaks and i can't see this to be a problem  it's more on if the water tank is inserted properly. i also have a kerrigan machine and they both are almost the same size. one more thing  the machine starts and warms water faster (no more than a 5-7 minutes). definitely a great buy so far. if you are looking for a decent price and great coffee maker this is the one for you.
